Country, ,County,YEAR,Month,Date-1,Season,SeasonNum,Duration_H,Inj,Death,Damage,Category1_wzero,Class,PRCP,TMAX,TMIN,TAVG,Category,County-1,Year,Month-1,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7,TMAX8,TMAX9,TMAX10,TMAX11,TMAX12,TMAX13,TMAX14,TMAX15,TMAX16,TMIN1,TMIN2,TMIN3,TMIN4,TMIN5,TMIN6,TMIN7,TMIN8,TMIN9,TMIN10,TMIN11,TMIN12,TMIN13,TMIN14,TMIN15,TMIN16,RunOff1,RunOff2,RunOff3,RunOff4,RunOff5,RunOff6,RunOff7,RunOff8,RunOff9,RunOff10,RunOff11,RunOff12,RunOff13,RunOff14,RunOff15,RunOff16,Wind1,Wind2,Wind3,Wind4,Wind5,Wind6,Wind7,Wind8,Wind9,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16
United States of America,TEXAS,Dallas,2009,6,6/11/2009,Summer,2,3,0,0,35744.57351,1,DS1,89.9,30,19.03333,24.51667,1,Dallas,2009,6,79.346,18.344,83.315,62.227,33.679,56.081,21.109,159.935,50.917,43.902,57.8,89.203,52.742,92.327,49.068,156.767,32.833,37.242,32.368,33.95,35.005,32.904,38.661,32.307,34.344,35.77,36.342,33.387,34.295,32.654,33.7,34.194,22.153,26.196,21.228,23.251,22.971,20.807,25.479,22.279,23.181,22.701,24.748,22.671,22.981,22.221,23.026,23.496,32.763,9.302,33.818,25.733,10.697,24.933,9.526,61.923,10.924,20.197,14.911,31.912,26.061,31.639,34.968,91.522,2.642,2.505,3.075,2.101,3.055,2.029,2.33,1.846,2.438,2.615,2.629,2.188,3.055,2.438,2.562,2.317
United States of America,TEXAS,Dallas,2009,6,6/11/2009,Summer,2,6.183333333,0,0,83404.00485,1,DS1,89.9,30,19.03333,24.51667,1,Dallas,2009,6,79.346,18.344,83.315,62.227,33.679,56.081,21.109,159.935,50.917,43.902,57.8,89.203,52.742,92.327,49.068,156.767,32.833,37.242,32.368,33.95,35.005,32.904,38.661,32.307,34.344,35.77,36.342,33.387,34.295,32.654,33.7,34.194,22.153,26.196,21.228,23.251,22.971,20.807,25.479,22.279,23.181,22.701,24.748,22.671,22.981,22.221,23.026,23.496,32.763,9.302,33.818,25.733,10.697,24.933,9.526,61.923,10.924,20.197,14.911,31.912,26.061,31.639,34.968,91.522,2.642,2.505,3.075,2.101,3.055,2.029,2.33,1.846,2.438,2.615,2.629,2.188,3.055,2.438,2.562,2.317
United States of America,TEXAS,Dallas,2009,7,7/30/2009,Summer,2,1.5,0,0,23829.71567,1,DS1,21.675,31.25,20.425,25.8375,1,Dallas,2009,7,66.157,106.041,172.209,15.809,39.336,50.848,5.944,29.576,51.413,0.521,18.813,39.019,22.326,19.034,1.854,59.711,34.608,34.524,33.501,36.17,39.395,35.812,40.659,35.737,35.966,37.051,38.075,37.367,36.127,36.608,37.728,36.744,22.811,25.002,24.459,24.654,26.015,24.375,27.713,24.26,24.393,25.563,26.683,25.999,25.017,25.396,25.589,26.14,15.796,19.718,45.021,12.002,8.961,13.092,6.014,28.04,9.351,8.162,7.515,18.4,11.186,17.348,11.561,19.681,2.605,2.309,2.031,2.251,2.111,2.131,1.663,2.275,2.066,1.97,2.902,2.285,2.718,1.48,1.503,1.836
United States of America,TEXAS,Dallas,2009,9,9/11/2009,Fall,3,4.366666667,0,0,595.7428918,4,DS4,29.62,30.32,21.34,25.83,3,Dallas,2009,9,169.623,64.02,129.454,186.123,52.754,111.088,24.472,129.494,31.837,84.558,90.988,108.937,33.315,23.624,35.886,86.965,29.817,32.729,30.535,31.747,32.965,29.064,36.572,28.856,31.513,33.195,32.691,31.136,34.492,35.724,31.497,31.411,19.046,22.028,21.175,21.748,20.937,19.504,24.52,20.063,21.248,21.777,22.179,18.796,21.796,24.798,17.998,21.289,47.107,11.338,124.608,42.054,8.407,20.8,5.03,41.503,6.56,13.065,13.731,19.161,6.175,6.953,7.336,14.906,2.455,2.295,2.287,2.376,1.949,2.427,2.805,2.577,1.955,1.949,2.439,2.892,1.729,1.69,2.376,2.439
United States of America,TEXAS,Dallas,2009,9,9/11/2009,Fall,3,4.5,0,0,35744.57351,4,DS4,29.62,30.32,21.34,25.83,3,Dallas,2009,9,169.623,64.02,129.454,186.123,52.754,111.088,24.472,129.494,31.837,84.558,90.988,108.937,33.315,23.624,35.886,86.965,29.817,32.729,30.535,31.747,32.965,29.064,36.572,28.856,31.513,33.195,32.691,31.136,34.492,35.724,31.497,31.411,19.046,22.028,21.175,21.748,20.937,19.504,24.52,20.063,21.248,21.777,22.179,18.796,21.796,24.798,17.998,21.289,47.107,11.338,124.608,42.054,8.407,20.8,5.03,41.503,6.56,13.065,13.731,19.161,6.175,6.953,7.336,14.906,2.455,2.295,2.287,2.376,1.949,2.427,2.805,2.577,1.955,1.949,2.439,2.892,1.729,1.69,2.376,2.439
United States of America,TEXAS,Dallas,2009,9,9/13/2009,Fall,3,11.16666667,0,0,178722.8675,4,DS4,65.975,23.175,20.425,21.8,3,Dallas,2009,9,169.623,64.02,129.454,186.123,52.754,111.088,24.472,129.494,31.837,84.558,90.988,108.937,33.315,23.624,35.886,86.965,29.817,32.729,30.535,31.747,32.965,29.064,36.572,28.856,31.513,33.195,32.691,31.136,34.492,35.724,31.497,31.411,19.046,22.028,21.175,21.748,20.937,19.504,24.52,20.063,21.248,21.777,22.179,18.796,21.796,24.798,17.998,21.289,47.107,11.338,124.608,42.054,8.407,20.8,5.03,41.503,6.56,13.065,13.731,19.161,6.175,6.953,7.336,14.906,2.455,2.295,2.287,2.376,1.949,2.427,2.805,2.577,1.955,1.949,2.439,2.892,1.729,1.69,2.376,2.439
United States of America,TEXAS,Dallas,2009,9,9/13/2009,Fall,3,22.08333333,0,0,0,0,DS0,65.975,23.175,20.425,21.8,3,Dallas,2009,9,169.623,64.02,129.454,186.123,52.754,111.088,24.472,129.494,31.837,84.558,90.988,108.937,33.315,23.624,35.886,86.965,29.817,32.729,30.535,31.747,32.965,29.064,36.572,28.856,31.513,33.195,32.691,31.136,34.492,35.724,31.497,31.411,19.046,22.028,21.175,21.748,20.937,19.504,24.52,20.063,21.248,21.777,22.179,18.796,21.796,24.798,17.998,21.289,47.107,11.338,124.608,42.054,8.407,20.8,5.03,41.503,6.56,13.065,13.731,19.161,6.175,6.953,7.336,14.906,2.455,2.295,2.287,2.376,1.949,2.427,2.805,2.577,1.955,1.949,2.439,2.892,1.729,1.69,2.376,2.439
United States of America,TEXAS,Dallas,2009,10,10/9/2009,Fall,3,4.5,0,0,0,0,DS0,54.6,27.8,10.6,19.2,3,Dallas,2009,10,180.874,29.036,52.431,23.331,132.411,80.584,183.552,49.584,63.031,96.775,96.6,64.342,77.587,72.363,8.658,73.586,26.913,27.615,24.68,25.164,27.561,27.327,26.455,25.058,27.019,27.259,26.886,25.904,26.866,27.112,27.386,26.682,13.906,16.155,14.139,13.775,15.282,15.027,14.114,13.029,15.543,14.048,15.796,15.864,15.106,14.023,14.444,15.339,72.785,8.522,22.567,29.537,26.766,28.474,57.671,24.458,9.362,19.203,24.364,17.171,12.259,10.449,4.238,15.503,2.702,2.696,2.36,2.692,2.814,2.317,2.436,2.554,3.076,2.899,2.138,2.767,2.138,2.665,2.809,2.92
United States of America,TEXAS,Dallas,2009,10,10/9/2009,Fall,3,1.5,0,0,595.7428918,4,DS4,54.6,27.8,10.6,19.2,3,Dallas,2009,10,180.874,29.036,52.431,23.331,132.411,80.584,183.552,49.584,63.031,96.775,96.6,64.342,77.587,72.363,8.658,73.586,26.913,27.615,24.68,25.164,27.561,27.327,26.455,25.058,27.019,27.259,26.886,25.904,26.866,27.112,27.386,26.682,13.906,16.155,14.139,13.775,15.282,15.027,14.114,13.029,15.543,14.048,15.796,15.864,15.106,14.023,14.444,15.339,72.785,8.522,22.567,29.537,26.766,28.474,57.671,24.458,9.362,19.203,24.364,17.171,12.259,10.449,4.238,15.503,2.702,2.696,2.36,2.692,2.814,2.317,2.436,2.554,3.076,2.899,2.138,2.767,2.138,2.665,2.809,2.92
United States of America,TEXAS,Dallas,2010,9,9/8/2010,Fall,3,7.666666667,0,0,293075.0686,4,DS4,108.7333,29.06667,23.33333,26.2,3,Dallas,2010,9,74.997,110.419,52.348,73.452,53.151,116.082,122.446,146.905,70.504,12.96,107.3,65.081,40.051,11.464,62.587,109.189,30.823,32.09,31.885,31.359,33.18,32.623,32.256,30.352,30.775,33.785,33.295,36.893,32.907,33.045,32.242,30.06,19.73,21.379,19.317,20.448,21.197,23.269,21.603,19.57,20.753,19.969,21.425,16.669,20.025,20.569,19.606,20.469,40.741,23.937,12.65,26.253,7.319,14.532,57.847,21.099,29.159,5.275,33.02,8.202,7.779,8.278,13.238,17.545,2.198,2.489,1.949,2.17,1.83,2.445,2.577,2.805,2.283,1.59,2.287,2.445,2.119,2.762,1.729,2.489
United States of America,TEXAS,Dallas,2010,9,9/8/2010,Fall,3,3.75,0,0,0,0,DS0,108.7333,29.06667,23.33333,26.2,3,Dallas,2010,9,74.997,110.419,52.348,73.452,53.151,116.082,122.446,146.905,70.504,12.96,107.3,65.081,40.051,11.464,62.587,109.189,30.823,32.09,31.885,31.359,33.18,32.623,32.256,30.352,30.775,33.785,33.295,36.893,32.907,33.045,32.242,30.06,19.73,21.379,19.317,20.448,21.197,23.269,21.603,19.57,20.753,19.969,21.425,16.669,20.025,20.569,19.606,20.469,40.741,23.937,12.65,26.253,7.319,14.532,57.847,21.099,29.159,5.275,33.02,8.202,7.779,8.278,13.238,17.545,2.198,2.489,1.949,2.17,1.83,2.445,2.577,2.805,2.283,1.59,2.287,2.445,2.119,2.762,1.729,2.489
United States of America,TEXAS,Dallas,2011,5,5/23/2011,Spring,1,0,0,0,0,0,DS0,16.93333,33.53333,19.26667,26.4,2,Dallas,2011,5,194.168,171.101,111.364,336.427,134.109,53.837,81.407,198.822,227.444,31.084,135.202,39.667,110.03,159.51,174.712,71.575,29.461,28.535,30.358,26.028,28.191,29.496,30.777,28.365,29.028,34.318,29.887,30.528,30.009,28.432,28.386,29.244,20.219,18.617,19.681,15.502,17.229,18.395,18.489,17.305,20.031,21.552,17.231,18.601,20.453,17.922,18.675,17.933,48.004,48.85,24.656,176.787,17.855,37.254,15.955,108.166,200.327,4.981,21.865,25.856,24.359,60.378,96.283,24.373,2.953,2.779,3.019,2.995,2.953,3.284,2.707,3.284,3.019,2.995,2.394,3.019,2.718,2.463,3.284,3.052
United States of America,TEXAS,Dallas,2012,1,1/25/2012,Winter,4,9.5,0,0,55676.44743,4,DS4,81.7,13.9,6.666667,10.28333,3,Dallas,2012,1,33.252,43.1,56.382,16.68,69.842,79.956,116.278,65.853,136.286,7.297,41.079,48.208,7.824,54.048,89.958,9.065,13.103,17.618,13.787,14.036,19.107,12.577,5.862,5.255,11.509,13.981,13.83,15.777,13.168,14.672,13.697,13.479,2.033,6.302,2.398,1.546,7.409,3.539,-1.02,-3.65,2.899,1.017,2.017,4.208,1.772,2.477,3.696,1.9,12.027,38.91,17.192,35.253,13.08,69.191,49.146,16.183,57.559,5.68,22.735,17.117,4.437,7.155,22.902,7.242,3.575,3.04,3.221,2.601,3.057,3.057,3.72,3.221,3.095,3.377,2.927,3.221,3.04,3.388,2.735,3.311
United States of America,TEXAS,Dallas,2012,3,3/19/2012,Spring,1,6.333333333,0,0,55676.44743,2,DS2,60.3,26.5,13.9,20.2,2,Dallas,2012,3,92.425,92.176,134.526,143.062,117.063,94.585,72.113,160.573,71.555,86.197,123.593,7.44,38.036,139.202,77.597,68.779,19.147,18.395,21.897,18.275,20.771,15.513,21.154,17.308,22.878,21.576,15.762,22.643,22.933,20.914,20.857,21.951,6.362,5.9,9.308,6.72,8.28,7.184,9.223,7.58,9.76,9.156,6.172,13.315,10.118,10.433,9.037,8.9,14.37,22.709,46.266,69.579,32.32,36.547,32.301,87.377,24.993,11.076,33.211,13.679,5.653,20.878,34.261,9.425,3.189,2.927,4.042,2.927,3.391,3.496,3.451,3.436,3.436,3.037,3.424,4.191,2.841,3.451,3.47,3.557
United States of America,TEXAS,Dallas,2012,3,3/20/2012,Spring,1,7,0,0,0,0,DS0,55.75,22.2,12.25,17.225,2,Dallas,2012,3,92.425,92.176,134.526,143.062,117.063,94.585,72.113,160.573,71.555,86.197,123.593,7.44,38.036,139.202,77.597,68.779,19.147,18.395,21.897,18.275,20.771,15.513,21.154,17.308,22.878,21.576,15.762,22.643,22.933,20.914,20.857,21.951,6.362,5.9,9.308,6.72,8.28,7.184,9.223,7.58,9.76,9.156,6.172,13.315,10.118,10.433,9.037,8.9,14.37,22.709,46.266,69.579,32.32,36.547,32.301,87.377,24.993,11.076,33.211,13.679,5.653,20.878,34.261,9.425,3.189,2.927,4.042,2.927,3.391,3.496,3.451,3.436,3.436,3.037,3.424,4.191,2.841,3.451,3.47,3.557
United States of America,TEXAS,Dallas,2012,4,4/8/2012,Spring,1,2,0,0,22270.57897,2,DS2,49.63333,22.8,15.76667,19.28333,2,Dallas,2012,4,13.54,62.677,34.697,46.956,168.969,121.605,95.376,178.92,146.3,128.453,112.149,49.721,88.922,122.389,105.914,55.627,27.691,26.247,27.118,24.493,26.451,23.046,26.273,23.423,26.525,24.117,27.087,25.018,27.826,24.217,24.536,25.995,15.333,13.198,13.198,11.665,15.007,11.543,14.575,13.035,14.628,13.116,14.839,14.101,16.624,13.888,14.393,13.265,6.659,13.215,20.658,29.992,94.953,33.848,23.279,60.924,43.621,19.617,29.432,10.779,11.723,29.871,25.408,7.538,4.009,3.238,2.637,3.386,2.778,3.309,3.386,3.386,3.379,3.343,3.604,3.567,3.33,3.238,3.309,3.421
United States of America,TEXAS,Dallas,2012,8,8/18/2012,Summer,2,4,0,0,111352.8949,1,DS1,28.7,30.6,20.6,25.6,1,Dallas,2012,8,87.816,12.899,136.173,53.227,138.496,99.986,57.235,66.996,115.897,27.015,11.552,52.561,150.797,18.626,76.756,53.756,39.709,37.593,33.069,35.572,32.592,33.53,35.796,33.946,35.5,37.568,39.705,37.101,32.486,40.816,35.977,37.579,27.211,25.416,23.992,24.681,23.071,24.963,24.917,23.071,25.204,25.515,27.204,26.883,23.069,26.847,25.223,25.192,15.835,7.949,55.085,12.681,72.739,44.937,9.652,13.252,32.282,6.513,5.166,13.458,57.861,7.059,12.97,14.012,1.411,1.41,1.495,2.068,2.068,1.589,1.974,2.154,1.589,2.031,2.499,2.005,1.923,1.719,1.981,1.495
United States of America,TEXAS,Dallas,2012,8,8/18/2012,Summer,2,2.5,0,0,66811.73692,1,DS1,28.7,30.6,20.6,25.6,1,Dallas,2012,8,87.816,12.899,136.173,53.227,138.496,99.986,57.235,66.996,115.897,27.015,11.552,52.561,150.797,18.626,76.756,53.756,39.709,37.593,33.069,35.572,32.592,33.53,35.796,33.946,35.5,37.568,39.705,37.101,32.486,40.816,35.977,37.579,27.211,25.416,23.992,24.681,23.071,24.963,24.917,23.071,25.204,25.515,27.204,26.883,23.069,26.847,25.223,25.192,15.835,7.949,55.085,12.681,72.739,44.937,9.652,13.252,32.282,6.513,5.166,13.458,57.861,7.059,12.97,14.012,1.411,1.41,1.495,2.068,2.068,1.589,1.974,2.154,1.589,2.031,2.499,2.005,1.923,1.719,1.981,1.495
United States of America,TEXAS,Dallas,2012,8,8/18/2012,Summer,2,2.85,0,0,222705.7897,1,DS1,28.7,30.6,20.6,25.6,1,Dallas,2012,8,87.816,12.899,136.173,53.227,138.496,99.986,57.235,66.996,115.897,27.015,11.552,52.561,150.797,18.626,76.756,53.756,39.709,37.593,33.069,35.572,32.592,33.53,35.796,33.946,35.5,37.568,39.705,37.101,32.486,40.816,35.977,37.579,27.211,25.416,23.992,24.681,23.071,24.963,24.917,23.071,25.204,25.515,27.204,26.883,23.069,26.847,25.223,25.192,15.835,7.949,55.085,12.681,72.739,44.937,9.652,13.252,32.282,6.513,5.166,13.458,57.861,7.059,12.97,14.012,1.411,1.41,1.495,2.068,2.068,1.589,1.974,2.154,1.589,2.031,2.499,2.005,1.923,1.719,1.981,1.495
United States of America,TEXAS,Dallas,2012,8,8/18/2012,Summer,2,2.5,0,0,55676.44743,1,DS1,28.7,30.6,20.6,25.6,1,Dallas,2012,8,87.816,12.899,136.173,53.227,138.496,99.986,57.235,66.996,115.897,27.015,11.552,52.561,150.797,18.626,76.756,53.756,39.709,37.593,33.069,35.572,32.592,33.53,35.796,33.946,35.5,37.568,39.705,37.101,32.486,40.816,35.977,37.579,27.211,25.416,23.992,24.681,23.071,24.963,24.917,23.071,25.204,25.515,27.204,26.883,23.069,26.847,25.223,25.192,15.835,7.949,55.085,12.681,72.739,44.937,9.652,13.252,32.282,6.513,5.166,13.458,57.861,7.059,12.97,14.012,1.411,1.41,1.495,2.068,2.068,1.589,1.974,2.154,1.589,2.031,2.499,2.005,1.923,1.719,1.981,1.495
United States of America,TEXAS,Dallas,2012,8,8/18/2012,Summer,2,2.3,0,0,222705.7897,1,DS1,28.7,30.6,20.6,25.6,1,Dallas,2012,8,87.816,12.899,136.173,53.227,138.496,99.986,57.235,66.996,115.897,27.015,11.552,52.561,150.797,18.626,76.756,53.756,39.709,37.593,33.069,35.572,32.592,33.53,35.796,33.946,35.5,37.568,39.705,37.101,32.486,40.816,35.977,37.579,27.211,25.416,23.992,24.681,23.071,24.963,24.917,23.071,25.204,25.515,27.204,26.883,23.069,26.847,25.223,25.192,15.835,7.949,55.085,12.681,72.739,44.937,9.652,13.252,32.282,6.513,5.166,13.458,57.861,7.059,12.97,14.012,1.411,1.41,1.495,2.068,2.068,1.589,1.974,2.154,1.589,2.031,2.499,2.005,1.923,1.719,1.981,1.495
United States of America,TEXAS,Dallas,2012,8,8/18/2012,Summer,2,2.033333333,0,1,33405.86846,5,DS5,28.7,30.6,20.6,25.6,3,Dallas,2012,8,87.816,12.899,136.173,53.227,138.496,99.986,57.235,66.996,115.897,27.015,11.552,52.561,150.797,18.626,76.756,53.756,39.709,37.593,33.069,35.572,32.592,33.53,35.796,33.946,35.5,37.568,39.705,37.101,32.486,40.816,35.977,37.579,27.211,25.416,23.992,24.681,23.071,24.963,24.917,23.071,25.204,25.515,27.204,26.883,23.069,26.847,25.223,25.192,15.835,7.949,55.085,12.681,72.739,44.937,9.652,13.252,32.282,6.513,5.166,13.458,57.861,7.059,12.97,14.012,1.411,1.41,1.495,2.068,2.068,1.589,1.974,2.154,1.589,2.031,2.499,2.005,1.923,1.719,1.981,1.495
United States of America,TEXAS,Dallas,2014,5,5/8/2014,Spring,1,2.183333333,0,0,26999.84686,2,DS2,0,28.9,21.1,25,2,Dallas,2014,5,111.763,84.83,219.136,277.939,243.554,71.667,113.239,164.848,69.617,84.592,127.996,280.071,152.035,182.606,146.39,98.105,28.183,30.823,27.978,26.752,28.828,27.494,32.456,29.36,28.733,30.279,30.128,30.964,29.703,28.905,29.39,27.788,16.497,18.851,15.682,17.721,19.624,16.336,20.517,18.298,17.119,17.628,19.602,19.031,18.927,18.906,17.419,17.125,61.644,14.843,115.819,142.557,136.072,41.525,30.082,49.941,17.711,17.439,58.272,168.407,53.023,88.295,24.672,14.741,2.632,3.064,3.379,2.944,2.931,2.462,3.256,2.862,3.039,2.564,3.379,1.838,2.632,2.971,2.525,2.854
United States of America,TEXAS,Dallas,2015,5,5/30/2015,Spring,1,4.116666667,0,0,0,0,DS0,17.8,26.1,19.15,22.625,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/30/2015,Spring,1,4.116666667,0,0,0,0,DS0,17.8,26.1,19.15,22.625,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/30/2015,Spring,1,3.25,0,0,0,0,DS0,17.8,26.1,19.15,22.625,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,17.5,0,0,0,0,DS0,78.66667,25.76667,18.86667,22.31667,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,8.25,0,1,134835.8978,5,DS5,78.66667,25.76667,18.86667,22.31667,3,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,8.05,0,0,0,0,DS0,78.66667,25.76667,18.86667,22.31667,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,8.016666667,0,0,0,0,DS0,78.66667,25.76667,18.86667,22.31667,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,7.75,0,0,0,0,DS0,78.66667,25.76667,18.86667,22.31667,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,7.416666667,0,0,1078.687183,2,DS2,78.66667,25.76667,18.86667,22.31667,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
United States of America,TEXAS,Dallas,2015,5,5/29/2015,Spring,1,7.333333333,0,0,0,0,DS0,78.66667,25.76667,18.86667,22.31667,2,Dallas,2015,5,228.387,79.187,208.338,213.483,63.206,184.997,110.358,35.802,102.254,76.362,66.079,101.614,40.421,70.867,89.457,77.102,27.153,30.599,29.636,27.334,31.985,27.292,31.751,31.298,29.99,28.89,31.988,29.038,33.07,30.239,32.075,29.779,17.151,20.057,19.046,17.181,19.796,15.301,19.308,19.464,19.409,15.563,18.914,17.304,21.303,19.018,19.096,19.807,110.686,10.796,60.653,219.054,21.648,77.519,35.651,6.557,28.518,18.336,13.659,45.549,8.109,10.767,45.661,20.471,3.064,2.313,3.256,1.838,2.971,2.944,2.747,2.931,2.525,2.663,2.931,2.931,2.663,2.564,2.462,2.313
